"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"380345","gramophonic",,"afovojoci"
"380346","gramophonical",,"dulefesoi"
"380347","gramophonically",,"afovojoca"
"380348","gramophonies",,"ufevejecot"
"380349","gramophonist",,"dulefesoon"
"380350","gramophonists",,"dulefesoan"
"380351","gramophony",,"ofuvuji"
"380352","gramoxone",,"dulefuat"
"380353","gramp",,"ifavea"
"380354","grampa",,"ufevue"
"380355","grampappy",,"ufevoret"
"380356","grampas",,"ufevoot"
"380357","gramper",,"doluha"
"380358","grampers",,"doluhuen"
"380359","grampian",,"delihee"
"380360","grampians",,"delihein"
"380361","grampianss",,"delihea"
"380362","grampie",,"ofuvau"
"380363","grampop",,"delihat"
"380364","grampound",,"efivuhan"
"380365","gramps",,"ifaveta"
"380366","grampss",,"ifavei"
"380367","grampus",,"ofuvaua"
"380368","grampuses",,"efivudi"
"380369","grampuss",,"ofuvadot"
"380370","grampy",,"afovia"
"380371","gramrel",,"dulecet"
"380372","grams",,"deliqi"
"380373","gramscian",,"afovetin"
"380374","gramscianism",,"ifavutetet"
"380375","gramsciism",,"dulequin"
"380376","gramsciist",,"efivote"
"380377","gramscism",,"dulequun"
"380378","gramscist",,"efivotan"
"380379","gramy",,"dilala"
"380380","gramza",,"ufeve"
"380381","gran",,"efizt"
"380382","grana",,"ofuzee"
"380383","granada",,"dolanin"
"380384","granadae",,"delunoon"
"380385","granadan",,"afozuvat"
"380386","granadas",,"dolania"
"380387","granade",,"dalinun"
"380388","granadilla",,"dulonae"
"380389","granadillas",,"dulonatuin"
"380390","granadilli",,"dilenuet"
"380391","granadillo",,"dalinei"
"380392","granadilloes",,"dulonatua"
"380393","granadillos",,"dalinetaat"
"380394","granadine",,"ifazovat"
"380395","granadines",,"ifazove"
"380396","granado",,"dilenat"
"380397","granados",,"dilenue"
"380398","granage",,"ofuzeea"
"380399","granahan",,"efizaron"
"380400","granal",,"dalie"
"380401","granam",,"afozia"
"380402","granarchist",,"dolanevie"
"380403","granarie",,"delunaat"
"380404","granaries",,"delunae"
"380405","granary",,"dulonena"
"380406","granarys",,"dulonion"
"380407","granas",,"ofuzat"
"380408","granat",,"deluet"
"380409","granata",,"dolanot"
"380410","granate",,"daline"
"380411","granaticin",,"ufeziban"
"380412","granatiere",,"afozubin"
"380413","granatin",,"ufeziben"
"380414","granatite",,"afozubu"
"380415","granato",,"dilenun"
"380416","granatonine",,"dolanijue"
"380417","granatum",,"dilenuu"
"380418","granatwerfer",,"afozubofen"
"380419","granberg",,"ofuzozin"
"380420","granberry",,"dilerau"
"380421","granborough",,"delurowuet"
"380422","granbury",,"ifazidi"
"380423","granburys",,"ifazidat"
"380424","granby",,"dileie"
"380425","granbys",,"dilerat"
"380426","grancalcin",,"ifazuru"
"380427","granch",,"deluone"
"380428","granchio",,"dilesoot"
"380429","grand",,"dalit"
"380430","granda",,"deluen"
"380431","grandacious",,"dolatavuat"
"380432","grandad",,"efiziota"
"380433","grandada",,"ofuzurun"
"380434","grandaddies",,"dulotozoat"
"380435","grandaddy",,"dolataa"
"380436","grandads",,"efiziro"
"380437","grandala",,"efiziren"
"380438","grandam",,"duloten"
"380439","grandame",,"dileteun"
"380440","grandames",,"dileteu"
"380441","grandams",,"dulotoon"
"380442","grandancestor",,"afozorizet"
"380443","grandanse",,"ifazaran"
"380444","grandaughter",,"efiziresin"
"380445","grandaunt",,"dolataet"
"380446","grandaunts",,"dolatai"
"380447","grandbabe",,"delutai"
"380448","grandbabies",,"delutasou"
"380449","grandbaby",,"dulotiet"
"380450","grandbairn",,"afozosot"
"380451","grandberry",,"ifazasat"
"380452","grandbig",,"ofuzusot"
"380453","grandboomer",,"dolatejaat"
"380454","grandborough",,"efizisaba"
"380455","grandboss",,"ifazasata"
"380456","grandboy",,"afozosat"
"380457","grandbrat",,"ofuzusin"
"380458","grandcamp",,"efiziton"
"380459","grandcat",,"efizito"
"380460","grandcay",,"diletiat"
"380461","grandcestor",,"delutepiin"
"380462","grandchi",,"efizitona"
"380463","grandchild",,"ufezeti"
"380464","grandchildhood",,"ifazatavan"
"380465","grandchildless",,"delutesian"
"380466","grandchildlessness",,"ifazatavot"
"380467","grandchildren",,"efizitiva"
"380468","grandchildrens",,"efizitiven"
"380469","grandchilds",,"ufezetevat"
"380470","grandcousin",,"ufezetikat"
"380471","grandcru",,"afozotat"
"380472","granddad",,"dalitee"
"380473","granddada",,"delutoi"
"380474","granddaddies",,"ufezevapon"
"380475","granddaddiest",,"diletuseen"
"380476","granddaddy",,"ofuzuvu"
"380477","granddaddys",,"ofuzuvipot"
"380478","granddads",,"dalitein"
"380479","granddam",,"ufezevot"
"380480","granddams",,"ufezevo"
"380481","granddau",,"afozovan"
"380482","granddaughter",,"dalitesuun"
"380483","granddaughterly",,"efizivoket"
"380484","granddaughters",,"dalitesuu"
"380485","granddog",,"ifazavan"
"380486","grandducal",,"diletuin"
"380487","grandduke",,"ofuzuvin"
"380488","grande",,"duloot"
"380489","grandee",,"dileti"
"380490","grandeeism",,"delutiu"
"380491","grandees",,"diletaat"
"380492","grandeeship",,"dalitopoi"
"380493","grandeeships",,"dalitopoat"
"380494","grandephyrin",,"deluticoet"
"380495","grander",,"afozoi"
"380496","granderson",,"duloteun"
"380497","grandes",,"duloto"
"380498","grandesque",,"diletain"
"380499","grandest",,"ufezezot"
"380500","grandeur",,"ufezezota"
"380501","grandeurs",,"ufezezo"
"380502","grandeval",,"dolatuen"
"380503","grandevity",,"duloteat"
"380504","grandevous",,"ufezezet"
"380505","grandeza",,"ofuzuzun"
"380506","grandezza",,"diletaun"
"380507","grandfamilies",,"diletasue"
"380508","grandfamily",,"delutisoen"
"380509","grandfat",,"dolatuena"
"380510","grandfather",,"dolatusaun"
"380511","grandfathered",,"efizimogin"
"380512","grandfatherhood",,"delutisue"
"380513","grandfathering",,"efizimogi"
"380514","grandfatherish",,"ifazamugat"
"380515","grandfatherism",,"dalitosia"
"380516","grandfatherless",,"afozomege"
"380517","grandfatherlessness",,"delutisuen"
"380518","grandfatherliness",,"dolatusauna"
"380519","grandfatherly",,"ifazamuget"
"380520","grandfathers",,"dolatusau"
"380521","grandfathership",,"dulotesoun"
"380522","grandfer",,"delutiat"
"380523","grandfetus",,"duloteuna"
"380524","grandfield",,"ufezemi"
"380525","grandfilial",,"afozomifi"
"380526","grandfoetus",,"delutijaa"
"380527","grandfolk",,"delutiot"
"380528","grandfolks",,"delutio"
"380529","grandfriend",,"diletawaet"
"380530","grandgent",,"dolataon"
"380531","grandgents",,"dolataan"
"380532","grandgirl",,"dalition"
"380533","grandgore",,"ifazanun"
"380534","grandguard",,"delutuu"
"380535","grandhi",,"efiziet"
"380536","grandia",,"deluti"
"380537","grandicornis",,"dalitavie"
"380538","grandidentata",,"dolatozee"
"380539","grandidierite",,"ifazasoven"
"380540","grandie",,"dulotena"
"380541","grandific",,"ofuzusen"
"380542","grandiflora",,"ufezesufe"
"380543","grandiflorae",,"ifazasifen"
"380544","grandifloras",,"ufezesufin"
"380545","grandiflorum",,"afozosafat"
"380546","grandifloruom",,"ofuzusofot"
"380547","grandiflorus",,"ofuzusofe"
"380548","grandifolia",,"diletinean"
"380549","grandilo",,"efizisi"
"380550","grandiloquacity",,"diletipein"
"380551","grandiloquence",,"delutepui"
"380552","grandiloquences",,"delutepuat"
"380553","grandiloquent",,"ofuzusice"
"380554","grandiloquently",,"dolatopaon"
"380555","grandiloquise",,"afozosecat"
"380556","grandiloquised",,"dulotupoon"
"380557","grandiloquises",,"afozosece"
"380558","grandiloquising",,"dulotupoin"
"380559","grandiloquism",,"ufezesaco"
"380560","grandiloquist",,"dalitapiot"
"380561","grandiloquize",,"delutepuia"
"380562","grandiloquized",,"efizisocen"
"380563","grandiloquizes",,"delutepuata"
"380564","grandiloquizing",,"efizisoce"
"380565","grandiloquous",,"ofuzusicu"
"380566","grandiloquy",,"ifazasuca"
"380567","grandinetti",,"efizisufu"
"380568","grandinin",,"dalitaon"
"380569","grandinol",,"diletio"
"380570","grandinosus",,"ufezesocun"
"380571","grandinous",,"ufezesan"
"380572","grandios",,"dolatoet"
"380573","grandiose",,"delutee"
"380574","grandiosely",,"ofuzusedon"
"380575","grandioseness",,"ifazasoden"
"380576","grandiosenesses",,"ofuzusedu"
"380577","grandioser",,"ofuzusena"
"380578","grandiosest",,"efizisade"
"380579","grandiosities",,"efizisaden"
"380580","grandiosity",,"ufezesidun"
"380581","grandioso",,"dulotuun"
"380582","grandis",,"dalitin"
"380583","grandisin",,"ifazasu"
"380584","grandisine",,"ofuzuset"
"380585","grandisinine",,"dulotubeen"
"380586","grandison",,"afozosota"
"380587","grandisonant",,"ifazasecen"
"380588","grandisonian",,"diletibeat"
"380589","grandisonianism",,"delutebuot"
"380590","grandisonianisms",,"delutebuo"
"380591","grandisonians",,"diletibee"
"380592","grandisonous",,"efizisuca"
"380593","grandity",,"ofuzusina"
"380594","grandkid",,"ufezevoa"
"380595","grandkids",,"ufezevet"
"380596","grandlier",,"dileteot"
"380597","grandliest",,"dolataana"
"380598","grandlittle",,"dalititian"
"380599","grandly",,"efizio"
"380600","grandma",,"dulotene"
"380601","grandmaam",,"diletoin"
"380602","grandmacore",,"efizipozat"
"380603","grandmalike",,"efizipofu"
"380604","grandmama",,"diletoina"
"380605","grandmamas",,"diletoa"
"380606","grandmamma",,"delutain"
"380607","grandmammas",,"delutasoa"
"380608","grandmammy",,"dolatean"
"380609","grandmas",,"dulotion"
"380610","grandmaster",,"diletosao"
"380611","grandmasters",,"diletosaet"
"380612","grandmastership",,"dalitusoo"
"380613","grandmaternal",,"dalitusiun"
"380614","grandmaternity",,"dolatesaa"
"380615","grandmaw",,"dolateo"
"380616","grandmillennial",,"ufezepofi"
"380617","grandmistress",,"dolatetuot"
"380618","grandmom",,"diletoine"
"380619","grandmomma",,"dolateat"
"380620","grandmommy",,"diletoen"
"380621","grandmontine",,"ufezepiju"
"380622","grandmontines",,"ufezepijot"
"380623","grandmot",,"afozope"
"380624","grandmother",,"afozopugen"
"380625","grandmotherfucker",,"ufezepigan"
"380626","grandmotherhood",,"ufezepiget"
"380627","grandmothering",,"diletojeot"
"380628","grandmotherish",,"dalitujio"
"380629","grandmotherism",,"ifazapogat"
"380630","grandmotherless",,"dolatejaet"
"380631","grandmotherliness",,"afozopugena"
"380632","grandmotherlinesss",,"afozopugon"
"380633","grandmotherly",,"dalitujiu"
"380634","grandmothers",,"afozopugona"
"380635","grandmultipara",,"dulotiguon"
"380636","grandmultiparity",,"afozopafa"
"380637","grandmultiparous",,"dulotigue"
"380638","grandmum",,"dalitua"
"380639","grandmumma",,"dulotie"
"380640","grandmummy",,"dalituon"
"380641","grandnep",,"diletie"
"380642","grandnephew",,"efizifequn"
"380643","grandnephews",,"efizifequ"
"380644","grandnes",,"ofuzufu"
"380645","grandness",,"ofuzufot"
"380646","grandnesses",,"efizifedat"
"380647","grandnie",,"ofuzufin"
"380648","grandniece",,"efizifi"
"380649","grandnieces",,"efizifufat"
"380650","grando",,"dolain"
"380651","grandoffspring",,"efiziherun"
"380652","grandomania",,"afozohoten"
"380653","grandon",,"afozoat"
"380654","grandonic",,"afozohin"
"380655","grandorder",,"ofuzuha"
"380656","grandordinal",,"dulotawoa"
"380657","grandorge",,"ifazahun"
"380658","grandpa",,"ifazaet"
"380659","grandpacore",,"duloteseun"
"380660","grandpap",,"duloteon"
"380661","grandpapa",,"dalitoa"
"380662","grandpapas",,"dalitoen"
"380663","grandpappies",,"afozojeqet"
"380664","grandpappy",,"ifazaje"
"380665","grandpar",,"diletae"
"380666","grandparent",,"dulotesae"
"380667","grandparentage",,"dalitosee"
"380668","grandparental",,"ufezejabe"
"380669","grandparented",,"ifazajubot"
"380670","grandparenthood",,"diletasuu"
"380671","grandparenthoods",,"diletasuot"
"380672","grandparenting",,"ifazajuban"
"380673","grandparentless",,"ofuzujibu"
"380674","grandparents",,"dulotesain"
"380675","grandpas",,"ifazaji"
"380676","grandpaternal",,"ufezejage"
"380677","grandpaternity",,"efizijogo"
"380678","grandpaw",,"efizijen"
"380679","grandpie",,"efizijet"
"380680","grandpop",,"dalitoaa"
"380681","grandpoppa",,"ifazaju"
"380682","grandpre",,"delutian"
"380683","grandpri",,"dolatuet"
"380684","grandpy",,"ufezein"
"380685","grandreefite",,"ufezequfat"
"380686","grandrelation",,"diletopiat"
"380687","grandrelle",,"efiziqan"
"380688","grandrelles",,"efiziqefun"
"380689","grands",,"daliun"
"380690","grandsir",,"efiziwon"
"380691","grandsire",,"afozowu"
"380692","grandsires",,"afozowot"
"380693","grandsirs",,"efiziwan"
"380694","grandsla",,"afozowun"
"380695","grandsome",,"dulotuan"
"380696","grandson",,"afozowe"
"380697","grandsonless",,"dolatojuu"
"380698","grandsonly",,"dalitaona"
"380699","grandsons",,"afozowin"
"380700","grandsonship",,"ofuzuweje"
"380701","grandsta",,"efiziwen"
"380702","grandstack",,"afozowina"
"380703","grandstaff",,"ufezewan"
"380704","grandstand",,"ifazawun"
"380705","grandstanded",,"delutedein"
"380706","grandstander",,"dolatodoat"
"380707","grandstanders",,"dolatodoe"
"380708","grandstanding",,"delutedei"
"380709","grandstands",,"ifazawotu"
"380710","grandstood",,"diletia"
"380711","grandtotal",,"efizibat"
"380712","grandtully",,"ifazabu"
"380713","grandu",,"duloaa"
"380714","grandump",,"ufezedo"
"380715","granduncle",,"duloteata"
"380716","granduncles",,"dulotehee"
"380717","grandvaux",,"delutuat"
"380718","grandview",,"efizigon"
"380719","grandviews",,"efizigan"
"380720","grandville",,"afozoga"
"380721","grandvilles",,"afozogifen"
"380722","grandwaz",,"efiziko"
"380723","grandwean",,"efiziket"
"380724","grandy",,"dolaua"
"380725","grandyoungin",,"dulotajien"
"380726","grane",,"afozie"
"380727","graned",,"duloota"
"380728","granelli",,"ofuzaza"
"380729","graner",,"daliuna"
"380730","graneros",,"dolaveen"
"380731","granes",,"afozon"
"380732","granese",,"ufezou"
"380733","granet",,"duloae"
"380734","graney",,"ofuzan"
"380735","granfalloon",,"ofuzarifun"
"380736","granfer",,"ofuzau"
"380737","granfers",,"ofuzazot"
"380738","grangali",,"delumuu"
"380739","grange",,"efizai"
"380740","grangefields",,"dulomeneo"
"380741","grangegate",,"delumiin"
"380742","grangemouth",,"afozuzocon"
"380743","grangemouths",,"afozuzocan"
"380744","granger",,"deluman"
"380745","grangerisation",,"delumiwie"
"380746","grangerisations",,"delumiwiin"
"380747","grangerise",,"dalimoon"
"380748","grangerised",,"afozuzovo"
"380749","grangeriser",,"efizazivu"
"380750","grangerisers",,"efizazivot"
"380751","grangerises",,"dalimowoan"
"380752","grangerising",,"afozuzovun"
"380753","grangerism",,"dulomein"
"380754","grangerisms",,"dulomewea"
"380755","grangerite",,"afozuza"
"380756","grangerization",,"ifazozavat"
"380757","grangerizations",,"ifazozave"
"380758","grangerize",,"ofuzezen"
"380759","grangerized",,"delumiwiot"
"380760","grangerizer",,"dolamuwuun"
"380761","grangerizers",,"dolamuwuu"
"380762","grangerizes",,"ofuzezuvon"
"380763","grangerizing",,"delumiwian"
"380764","grangers",,"delumiun"
"380765","granges",,"efizaen"
"380766","grangetown",,"ifazozin"
"380767","grangeville",,"dalimokoat"
"380768","grangevilles",,"dalimokoe"
"380769","grangousier",,"dolamiguu"
"380770","grangousiers",,"dolamiguot"
"380771","granholm",,"afozahot"
"380772","grani",,"efizoa"
"380773","grania",,"ofuzuna"
"380774","graniah",,"dolaren"
"380775","granicar",,"dolaroen"
"380776","granici",,"efizoet"
"380777","graniculture",,"deluregeen"
"380778","granicus",,"afozete"
"380779","granicuses",,"ufezaton"
"380780","granicusses",,"ufezatudan"
"380781","graniela",,"dulorei"
"380782","granier",,"dalirin"
"380783","graniferous",,"ifazumibo"
"380784","graniform",,"ifazumot"
"380785","granilla",,"ufezazet"
"380786","granillo",,"afozezot"
"380787","granin",,"dileune"
"380788","granineus",,"delureu"
"380789","graning",,"duloran"
"380790","granins",,"dileru"
"380791","granisetron",,"dulorupoot"
"380792","granit",,"daliua"
"380793","granita",,"delurana"
"380794","granitas",,"deluroun"
"380795","granite",,"duloret"
"380796","granitel",,"ifazubat"
"380797","granitelike",,"efizobefin"
"380798","granites",,"duloraia"
"380799","graniteville",,"ufezabulu"
"380800","granitevilles",,"ufezabulot"
"380801","graniteware",,"ifazubimu"
"380802","granitewares",,"ifazubimot"
"380803","granitic",,"dalireo"
"380804","granitical",,"afozebo"
"380805","granitically",,"daliretoe"
"380806","graniticoline",,"dolarituen"
"380807","graniticolous",,"ofuzibazin"
"380808","granitiere",,"ufezabi"
"380809","granitiferous",,"dolariteen"
"380810","granitification",,"ofuzibaron"
"380811","granitifications",,"ofuzibaran"
"380812","granitiform",,"dolaritea"
"380813","graniting",,"ufezabat"
"380814","granitisation",,"daliretoa"
"380815","granitisations",,"daliretoen"
"380816","granitise",,"duloraun"
"380817","granitised",,"ufezabia"
"380818","granitises",,"dulorau"
"380819","granitising",,"ufezabodot"
"380820","granitite",,"ufezabon"
"380821","granitites",,"ufezaban"
"380822","granitization",,"ofuzibasin"
"380823","granitizations",,"ofuzibasa"
"380824","granitize",,"efizoban"
"380825","granitized",,"dalireet"
"380826","granitizes",,"efizobun"
"380827","granitizing",,"daliretuu"
"380828","granitoid",,"ofuziben"
"380829","granitoidal",,"delurojien"
"380830","granivore",,"efizogan"
"380831","granivores",,"efizogun"
"380832","granivorous",,"ifazugobo"
"380833","granivory",,"ufezagon"
"380834","granja",,"deluoni"
"380835","granjeno",,"ufezezen"
"380836","granjon",,"afozoe"
"380837","grank",,"afozii"
"380838","granlund",,"dalivoa"
"380839","granma",,"afozio"
"380840","grannam",,"dolapo"
"380841","grannams",,"dolapaet"
"380842","grannia",,"dulopon"
"380843","granniah",,"afozesin"
"380844","grannias",,"dulopuan"
"380845","grannie",,"dolapoa"
"380846","grannied",,"ofuzisin"
"380847","grannieing",,"efizosin"
"380848","grannier",,"ifazusat"
"380849","grannies",,"dolapoet"
"380850","granniest",,"ofuziso"
"380851","granniness",,"afozeso"
"380852","grannis",,"dilepu"
"380853","granniss",,"dilepiot"
"380854","grannom",,"dilepua"
"380855","grannoms",,"dilepuot"
"380856","grannum",,"dalipot"
"380857","grannus",,"dolapoe"
"380858","granny",,"daliea"
"380859","grannybush",,"dalipeon"
"380860","grannycam",,"dulopaan"
"380861","grannygate",,"efizomat"
"380862","grannying",,"ufezaman"
"380863","grannyish",,"efizomun"
"380864","grannyknot",,"dilepuet"
"380865","grannys",,"dalipina"
"380866","grannyvine",,"dalipeona"
"380867","grano",,"ifazai"
"380868","granoblastic",,"dolafepou"
"380869","granocentric",,"dulofupeot"
"380870","granodiorite",,"dilefutean"
"380871","granodiorites",,"dilefuteun"
"380872","granodioritic",,"dulofatoon"
"380873","granofels",,"ofuzumen"
"380874","granoff",,"efizii"
"380875","granofilosean",,"dolafutoen"
"380876","granogabbro",,"dilefesuet"
"380877","granogabbroic",,"dilefesuat"
"380878","granola",,"dolafo"
"380879","granolas",,"dolafaet"
"380880","granolite",,"afozozot"
"380881","granolith",,"delufua"
"380882","granolithic",,"delufutuon"
"380883","granolithics",,"delufutuan"
"380884","granoliths",,"delufuen"
"380885","granollers",,"dulofou"
"380886","granollerss",,"dulofopiot"
"380887","granomerite",,"ufezepubat"
"380888","granophyre",,"delufiot"
"380889","granophyres",,"delufisuo"
"380890","granophyric",,"dolafusau"
"380891","granose",,"ofuzue"
"380892","granosely",,"dolafoon"
"380893","granospherite",,"ifazawiton"
"380894","granostriated",,"ofuzuwebat"
"380895","granosyenite",,"afozowufet"
"380896","granpa",,"dileana"
"380897","granpappy",,"dileheot"
"380898","granpie",,"deluhan"
"380899","granpy",,"duloo"
"380900","granquist",,"dalijoet"
"380901","granreserva",,"dulocebiun"
"380902","grans",,"efizoe"
"380903","gransnetter",,"efizofegun"
"380904","granson",,"daliqot"
"380905","grant",,"daliw"
"380906","granta",,"delueta"
"380907","grantability",,"ofuzuruvat"
"380908","grantable",,"dulowoi"
"380909","grantadcolligendabona",,"ufezerizot"
"380910","grantback",,"efizison"
"380911","grantcaeterorum",,"ufezetafot"
"380912","grantchester",,"ufezetefat"
"380913","granted",,"ufezeu"
"380914","grantedly",,"dulowei"
"380915","grantedst",,"dilewau"
"380916","grantee",,"dilewan"
"380917","grantees",,"dilewaun"
"380918","granter",,"afozoan"
"380919","granters",,"afozozun"
"380920","grantest",,"ufezeza"
"380921","granteth",,"duloweia"
"380922","granth",,"efizoi"
"380923","grantha",,"ofuzuu"
"380924","grantham",,"afozoru"
"380925","granthas",,"ofuzurot"
"380926","granthee",,"ufezera"
"380927","granthem",,"ifazarata"
"380928","granther",,"daliwua"
"380929","granthi",,"efizion"
"380930","grantia",,"deluwan"
"380931","grantias",,"deluweun"
"380932","grantiid",,"afozosu"
"380933","grantiidae",,"afozosote"
"380934","grantiidaes",,"afozosipo"
"380935","granting",,"ufezeson"
"380936","grantism",,"dilewiota"
"380937","grantland",,"ofuzuza"
"380938","grantless",,"ifazazun"
"380939","grantley",,"afozozuna"
"380940","grantly",,"efizien"
"380941","grantmaker",,"ifazapu"
"380942","grantmaking",,"ofuzupipun"
"380943","grantofconfirmation",,"dilewunaot"
"380944","grantofdoubleprobate",,"deluwonuet"
"380945","grantofprobate",,"ifazahiqi"
"380946","grantofrepresentation",,"daliwenea"
"380947","granton",,"afozoun"
"380948","grantons",,"afozohu"
"380949","grantor",,"ifazaia"
"380950","grantors",,"ifazahat"
"380951","grantorto",,"dulowaun"
"380952","grantortos",,"dulowau"
"380953","grantour",,"ofuzuhot"
"380954","grantown",,"ifazahata"
"380955","grantpendentelite",,"afozojajin"
"380956","grants",,"daliee"
"380957","grantsboro",,"daliwaon"
"380958","grantsboros",,"daliwatian"
"380959","grantsburg",,"deluweot"
"380960","grantsburgs",,"deluwetao"
"380961","grantsdale",,"dilewiote"
"380962","grantsdales",,"dilewizio"
"380963","grantshouse",,"efiziwicu"
"380964","grantsite",,"ufezewet"
"380965","grantsman",,"ofuzuwo"
"380966","grantsmanship",,"ufezeweto"
"380967","grantsmanships",,"ufezewetet"
"380968","grantsmen",,"afozowine"
"380969","grantspeak",,"efiziwat"
"380970","grantspersonship",,"ifazawifot"
"380971","grantsville",,"afozowevet"
"380972","grantsvilles",,"afozowevi"
"380973","granttown",,"dolawii"
"380974","granttowns",,"dolawiat"
"380975","grantvil",,"dolawaon"
"380976","grantville",,"afozogo"
"380977","grantvilles",,"afozogifet"
"380978","grantz",,"ofuzata"
"380979","granul",,"dileat"
"380980","granula",,"dulobet"
"380981","granular",,"afozize"
"380982","granularisation",,"afozizebot"
"380983","granularise",,"ufezozabat"
"380984","granularised",,"dilebesuon"
"380985","granularises",,"ufezozabe"
"380986","granularising",,"dilebesuin"
"380987","granularities",,"dilebesuun"
"380988","granularity",,"delubusoo"
"380989","granularization",,"delubusou"
"380990","granularize",,"dalibisei"
"380991","granularized",,"afozizeben"
"380992","granularizes",,"dalibiseat"
"380993","granularizing",,"afozizebe"
"380994","granularly",,"dalibion"
"380995","granulary",,"ofuzazaa"
"380996","granulat",,"ufezozo"
"380997","granulata",,"afozizu"
"380998","granulate",,"ifazezat"
"380999","granulated",,"dolabaon"
"381000","granulater",,"dilebea"
"381001","granulaters",,"dilebeseen"
"381002","granulates",,"ifazeze"
"381003","granulating",,"dolabasain"
"381004","granulatio",,"efizuze"
"381005","granulation",,"dilebesei"
"381006","granulationes",,"dolabasaa"
"381007","granulations",,"dilebeseat"
"381008","granulative",,"delubusua"
"381009","granulator",,"delubuot"
"381010","granulators",,"delubusuo"
"381011","granulatory",,"dilebeseet"
"381012","granulatoside",,"dulobosoo"
"381013","granule",,"dolaba"
"381014","granules",,"dolabaen"
"381015","granulet",,"ofuzazin"
"381016","granuliferous",,"dalibituot"
"381017","granuliform",,"dalibituu"
"381018","granulin",,"efizuzan"
"381019","granulise",,"dolabai"
"381020","granulises",,"dolabaat"
"381021","granulite",,"ofuzazo"
"381022","granulites",,"ofuzazet"
"381023","granulitic",,"ifazezot"
"381024","granulitis",,"ifazeza"
"381025","granulitisation",,"ifazezegin"
"381026","granulitisations",,"ifazezega"
"381027","granulitization",,"dulobotoe"
"381028","granulitizations",,"dulobotoin"
"381029","granulitize",,"dilebeteon"
"381030","granulitized",,"ifazezego"
"381031","granulization",,"afozizisun"
"381032","granulize",,"ufezozet"
"381033","granulized",,"dilebeaa"
"381034","granulizer",,"duloboe"
"381035","granulizes",,"ufezozi"
"381036","granulizing",,"dilebetoat"
"381037","granulo",,"dalibot"
"381038","granuloadipose",,"dilebejie"
"381039","granuloblast",,"afozizuvon"
"381040","granuloblastic",,"afozizuvun"
"381041","granuloblastoma",,"efizuzavi"
"381042","granuloblasts",,"afozizuvan"
"381043","granulocrine",,"dolabajuin"
"381044","granulocytapheresis",,"dilebejai"
"381045","granulocyte",,"efizuzazun"
"381046","granulocytes",,"efizuzazu"
"381047","granulocytic",,"ofuzazezan"
"381048","granulocytin",,"dulobojeo"
"381049","granulocytopaenia",,"ufezozizi"
"381050","granulocytopathy",,"dilebejaa"
"381051","granulocytopenia",,"ifazezoze"
"381052","granulocytopeniae",,"ofuzazezen"
"381053","granulocytopenias",,"ifazezozin"
"381054","granulocytopenic",,"ofuzazezo"
"381055","granulocytoplasmic",,"ifazezozo"
"381056","granulocytopoieses",,"dalibijoan"
"381057","granulocytopoiesis",,"delubujiet"
"381058","granulocytopoietic",,"efizuzazin"
"381059","granulocytosis",,"ufezozizo"
"381060","granulocytotic",,"dilebejae"
"381061","granulofibrillar",,"delubujaen"
"381062","granulofilament",,"dalibijuon"
"381063","granulofilamentous",,"delubujai"
"381064","granulogenesis",,"ofuzazesot"
"381065","granulogenic",,"ifazezoset"
"381066","granuloid",,"afozizot"
"381067","granulolytic",,"dalibijae"
"381068","granuloma",,"duloboun"
"381069","granulomas",,"dulobou"
"381070","granulomata",,"afozizuhen"
"381071","granulomato",,"efizuzahin"
"381072","granulomatogenic",,"dilebejuen"
"381073","granulomatosic",,"efizuzahon"
"381074","granulomatosis",,"efizuzahi"
"381075","granulomatosiss",,"efizuzahat"
"381076","granulomatous",,"afozizuhat"
"381077","granulomere",,"ofuzazehon"
"381078","granulometer",,"delubujoen"
"381079","granulometric",,"dolabajia"
"381080","granulometrically",,"dolabajiun"
"381081","granulometry",,"dulobojaa"
"381082","granulomonocytic",,"delubujoot"
"381083","granulonodular",,"dilebejau"
"381084","granulopenia",,"dulobojio"
"381085","granulopexy",,"dalibijui"
"381086","granulophysin",,"ofuzazeqot"
"381087","granuloplasm",,"dulobojien"
"381088","granuloplasmatic",,"afozizuqa"
"381089","granuloplastic",,"efizuzaqon"
"381090","granulopoiesis",,"ifazezoqun"
"381091","granulopoietic",,"dolabajeet"
"381092","granulopoietin",,"afozizuqin"
"381093","granulopotent",,"dulobojiet"
"381094","granuloreticulosan",,"dolabajiu"
"381095","granulosa",,"delubuu"
"381096","granulosal",,"afozizo"
"381097","granulose",,"duloboat"
"381098","granuloses",,"duloboea"
"381099","granulosis",,"dalibian"
"381100","granulosity",,"ofuzazedan"
"381101","granulosum",,"dolabaun"
"381102","granulous",,"dulobouna"
"381103","granulovacuolar",,"efizuzalon"
"381104","granulovirus",,"dilebejiat"
"381105","granulysin",,"ifazezota"
"381106","granum",,"ifazet"
"381107","granums",,"ifazeia"
"381108","granuphilin",,"ifazejavon"
"381109","granvill",,"deludeu"
"381110","granville",,"dalidaet"
"381111","granya",,"ufezea"
"381112","granza",,"dileii"
"381113","granzita",,"ifazesan"
"381114","granzow",,"dolama"
