"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"118979","bowsaw",,"uvecan"
"118980","bowsaws",,"uvecoun"
"118981","bowse",,"uvece"
"118982","bowsed",,"kubao"
"118983","bowser",,"kabeu"
"118984","bowsers",,"kabevot"
"118985","bowsery",,"kobivo"
"118986","bowses",,"uvecana"
"118987","bowsey",,"evicun"
"118988","bowseys",,"eviciu"
"118989","bowsher",,"avocuon"
"118990","bowshock",,"kobinean"
"118991","bowshot",,"ovuceun"
"118992","bowshots",,"ovucehu"
"118993","bowside",,"kubaron"
"118994","bowsie",,"uvecata"
"118995","bowsies",,"uvecue"
"118996","bowsing",,"kubarun"
"118997","bowsman",,"kobizet"
"118998","bowspirt",,"kobihaan"
"118999","bowspring",,"kebohien"
"119000","bowsprit",,"kobihuan"
"119001","bowsprits",,"kobihuun"
"119002","bowspritted",,"kabehoteat"
"119003","bowssen",,"kobiqen"
"119004","bowssened",,"avocazi"
"119005","bowssening",,"avocazot"
"119006","bowssens",,"kobiqoon"
"119007","bowstaff",,"kubawae"
"119008","bowstave",,"ivacuro"
"119009","bowster",,"uvecaun"
"119010","bowstrin",,"kibuwao"
"119011","bowstring",,"kubaweot"
"119012","bowstringed",,"ovuciqujen"
"119013","bowstringer",,"ivacuqajin"
"119014","bowstringing",,"ovuciquje"
"119015","bowstrings",,"kubaweo"
"119016","bowstroke",,"avocequn"
"119017","bowstrung",,"kibuwaet"
"119018","bowswoman",,"kobigeat"
"119019","bowsy",,"ovucii"
"119020","bowt",,"kaboe"
"119021","bowtail",,"uveqou"
"119022","bowtel",,"ovuqon"
"119023","bowtell",,"kebivun"
"119024","bowtels",,"ovuquan"
"119025","bowthruster",,"kubenegua"
"119026","bowtie",,"kubeet"
"119027","bowtiearene",,"kebiresaa"
"119028","bowtied",,"ivaqia"
"119029","bowwest",,"kobovoa"
"119030","bowwoman",,"kobofui"
"119031","bowwood",,"kobofen"
"119032","bowwort",,"avodeon"
"119033","bowwow",,"ivadot"
"119034","bowwowed",,"kobofuen"
"119035","bowwowing",,"kobofue"
"119036","bowwows",,"ivaduo"
"119037","bowyang",,"kobunet"
"119038","bowyangs",,"kobunai"
"119039","bowyer",,"kobuot"
"119040","bowyers",,"kobuvo"
"119041","bowyery",,"kubevet"
"119042","box",,"kad"
"119043","boxable",,"kudiret"
"119044","boxachi",,"evumeot"
"119045","boxador",,"kidote"
"119046","boxaerobics",,"kidovajoet"
"119047","boxall",,"kidoe"
"119048","boxart",,"kedai"
"119049","boxball",,"iveneo"
"119050","boxballs",,"ivenezet"
"119051","boxbed",,"kudua"
"119052","boxberger",,"avinoqan"
"119053","boxberries",,"uvoneqa"
"119054","boxberry",,"ovanuqan"
"119055","boxbm",,"ivenoa"
"119056","boxboard",,"ivenuro"
"119057","boxboards",,"ivenuret"
"119058","boxboy",,"uvonan"
"119059","boxbush",,"kadaba"
"119060","boxcab",,"evurata"
"119061","boxcar",,"evuruna"
"119062","boxcarred",,"aviriqona"
"119063","boxcarring",,"aviriqin"
"119064","boxcars",,"evuruu"
"119065","boxcutter",,"ovarubun"
"119066","boxe",,"kudoa"
"119067","boxed",,"ivetui"
"119068","boxel",,"ovata"
"119069","boxelder",,"evutuvin"
"119070","boxelders",,"evutuva"
"119071","boxen",,"evutee"
"119072","boxer",,"uvotia"
"119073","boxercise",,"ivetotet"
"119074","boxercises",,"ivetoti"
"119075","boxerdoodle",,"kadicujei"
"119076","boxered",,"kidecat"
"119077","boxerism",,"ovatese"
"119078","boxerisms",,"ovatesin"
"119079","boxerly",,"kadicot"
"119080","boxerman",,"keducie"
"119081","boxers",,"uvotan"
"119082","boxes",,"kudoq"
"119083","boxfish",,"kodaran"
"119084","boxfishes",,"keduruo"
"119085","boxfishs",,"kodaraun"
"119086","boxford",,"ivekuen"
"119087","boxfords",,"ivekuqon"
"119088","boxful",,"kudoi"
"119089","boxfuls",,"kudobat"
"119090","boxgrove",,"kedacau"
"119091","boxhaul",,"kudunan"
"119092","boxhauled",,"ovamade"
"119093","boxhauling",,"ovamadet"
"119094","boxhauls",,"kudunuun"
"119095","boxhead",,"kadavin"
"119096","boxheads",,"kadavea"
"119097","boxholder",,"kadafeon"
"119098","boxholders",,"kadafean"
"119099","boxhole",,"kadafo"
"119100","boxholm",,"kudufun"
"119101","boxholms",,"kudufau"
"119102","boxhorn",,"avimean"
"119103","boxiana",,"uvonoe"
"119104","boxicity",,"evuneso"
"119105","boxier",,"uvonat"
"119106","boxiest",,"ivenao"
"119107","boxily",,"avineta"
"119108","boxiness",,"evunezo"
"119109","boxinesses",,"avinaze"
"119110","boxing",,"ivenena"
"119111","boxings",,"ivenion"
"119112","boxkeeper",,"kideviot"
"119113","boxkeepers",,"kidevio"
"119114","boxla",,"uvoto"
"119115","boxleaf",,"kaduva"
"119116","boxless",,"ovatuan"
"119117","boxlessness",,"kudivobuot"
"119118","boxley",,"uvotana"
"119119","boxlike",,"evuteaa"
"119120","boxliker",,"koderoan"
"119121","boxlikest",,"kedarea"
"119122","boxlm",,"evutaa"
"119123","boxload",,"kedafat"
"119124","boxlock",,"uvotau"
"119125","boxmaker",,"ovavavun"
"119126","boxmaking",,"evuvuvan"
"119127","boxman",,"evuvua"
"119128","boxmoor",,"ovaviun"
"119129","boxoffice",,"kudeluin"
"119130","boxologies",,"ovapahen"
"119131","boxology",,"avipihun"
"119132","boxout",,"avipen"
"119133","boxplot",,"evufua"
"119134","boxrm",,"ivejo"
"119135","boxroom",,"ovajiun"
"119136","boxrooms",,"ovajihu"
"119137","boxs",,"kade"
"119138","boxscore",,"evucehot"
"119139","boxset",,"ivecin"
"119140","boxship",,"kodini"
"119141","boxsky",,"kedoan"
"119142","boxspring",,"avicoqin"
"119143","boxtel",,"kodua"
"119144","boxthorn",,"kadonuon"
"119145","boxthorns",,"kadonuan"
"119146","boxtime",,"evuqeot"
"119147","boxtm",,"ovaqea"
"119148","boxtop",,"kidae"
"119149","boxtops",,"kidafin"
"119150","boxtree",,"kidacun"
"119151","boxtruck",,"kidaciot"
"119152","boxty",,"evuqo"
"119153","boxtype",,"kodulo"
"119154","boxwalker",,"kedenoin"
"119155","boxwalking",,"kadanee"
"119156","boxwalla",,"kodonion"
"119157","boxwallah",,"ovadazin"
"119158","boxwallahs",,"ovadaza"
"119159","boxweiler",,"kadaviet"
"119160","boxwise",,"kodoren"
"119161","boxwood",,"evudoin"
"119162","boxwoods",,"evudoha"
"119163","boxwork",,"uvodau"
"119164","boxx",,"ovag"
"119165","boxy",,"kodue"
"119166","boy",,"uvia"
"119167","boyac",,"avumae"
"119168","boyaca",,"evamat"
"119169","boyachek",,"kugisean"
"119170","boyack",,"uviman"
"119171","boyadjian",,"kigotoo"
"119172","boyadjiev",,"kogeteia"
"119173","boyajian",,"ivomuson"
"119174","boyajians",,"ivomusan"
"119175","boyajyan",,"avumemi"
"119176","boyang",,"kugion"
"119177","boyanore",,"uvimuhu"
"119178","boyar",,"kegac"
"119179","boyarchu",,"avumuti"
"119180","boyard",,"avumai"
"119181","boyardee",,"ivomovot"
"119182","boyardism",,"ivomovi"
"119183","boyardisms",,"ivomovat"
"119184","boyardom",,"avumuvi"
"119185","boyards",,"avumuen"
"119186","boyaress",,"kagucaa"
"119187","boyarism",,"kugicoun"
"119188","boyarisms",,"kugicou"
"119189","boyarka",,"kegacat"
"119190","boyars",,"kegai"
"119191","boyarstvo",,"kegacuin"
"119192","boyau",,"uvime"
"119193","boyaus",,"uvimana"
"119194","boyaux",,"kogeot"
"119195","boyband",,"kiginun"
"119196","boybits",,"uvinue"
"119197","boybortion",,"evanoqan"
"119198","boyce",,"ivoraa"
"119199","boyceville",,"kiguvuen"
"119200","boycevilles",,"kiguvuteon"
"119201","boycey",,"avurot"
"119202","boychek",,"kigunu"
"119203","boychick",,"kuganoun"
"119204","boychicks",,"kuganou"
"119205","boychik",,"kuganat"
"119206","boychiks",,"kuganoe"
"119207","boychild",,"kigunea"
"119208","boychuk",,"kigunin"
"119209","boycie",,"ivorin"
"119210","boyclit",,"overaat"
"119211","boycock",,"avureet"
"119212","boycott",,"avureeta"
"119213","boycottable",,"uviraboto"
"119214","boycottage",,"evarobet"
"119215","boycotte",,"uvirabe"
"119216","boycotted",,"kugafian"
"119217","boycottee",,"ivoruben"
"119218","boycotter",,"kagefuena"
"119219","boycotters",,"kagefuon"
"119220","boycotting",,"kugafia"
"119221","boycottism",,"ivorubun"
"119222","boycotts",,"avurebi"
"119223","boycottworthy",,"kigufodoe"
"119224","boycunt",,"avuroet"
"119225","boyd",,"kuge"
"119226","boyda",,"kagon"
"119227","boydekyn",,"evasivot"
"119228","boydell",,"kagovot"
"119229","boydem",,"kegion"
"119230","boyden",,"avusae"
"119231","boydick",,"kigaru"
"119232","boydom",,"kugeet"
"119233","boyds",,"kugeq"
"119234","boydston",,"kigaqoot"
"119235","boydstun",,"kagoquo"
"119236","boydton",,"kigawu"
"119237","boydtons",,"kigawoot"
"119238","boydtown",,"kegiwae"
"119239","boydyke",,"kugelet"
"119240","boye",,"ivote"
"119241","boyea",,"uvitoa"
"119242","boyed",,"kiget"
"119243","boyeen",,"kagie"
"119244","boyega",,"avutoa"
"119245","boyeh",,"kugon"
"119246","boyer",,"kugoc"
"119247","boyers",,"kugoen"
"119248","boyertow",,"ivotoben"
"119249","boyertown",,"kegucain"
"119250","boyertowns",,"kegucaa"
"119251","boyes",,"ivotie"
"119252","boyet",,"kigew"
"119253","boyett",,"ovetet"
"119254","boyette",,"evatoe"
"119255","boyey",,"avutea"
"119256","boyf",,"kegue"
"119257","boyfail",,"avukian"
"119258","boyfailure",,"kugonoot"
"119259","boyfie",,"kagiot"
"119260","boyfrien",,"kigeceo"
"119261","boyfriend",,"ovekesin"
"119262","boyfriendable",,"evakasaje"
"119263","boyfriended",,"kegucupeo"
"119264","boyfriendhood",,"evakasajot"
"119265","boyfriending",,"kegucupeun"
"119266","boyfriendish",,"kigecepiu"
"119267","boyfriendless",,"kagicipaot"
"119268","boyfriendlessness",,"evakasaji"
"119269","boyfriendo",,"uvikiset"
"119270","boyfriends",,"ovekesa"
"119271","boyfriendship",,"uvikisijin"
"119272","boyfriendy",,"uvikisen"
"119273","boyfs",,"keguqa"
"119274","boyfu",,"kagib"
"119275","boyfucker",,"ivokati"
"119276","boyg",,"avule"
"119277","boygs",,"avulaa"
"119278","boyhood",,"ivomuen"
"119279","boyhoods",,"ivomuhon"
"119280","boyi",,"uvin"
"119281","boying",,"kiguin"
"119282","boyington",,"kogipiu"
"119283","boyish",,"kagea"
"119284","boyisher",,"uvinurot"
"119285","boyishest",,"ivoniran"
"119286","boyishlier",,"kiguqaan"
"119287","boyishliest",,"kogiqupoa"
"119288","boyishly",,"avunarun"
"119289","boyishne",,"evaneren"
"119290","boyishness",,"evaneran"
"119291","boyishnesses",,"avunarofo"
"119292","boyism",,"ovenane"
"119293","boyitis",,"kugawat"
"119294","boykie",,"ovesi"
"119295","boykin",,"keguun"
"119296","boykind",,"avusai"
"119297","boykinia",,"kogaraat"
"119298","boykiniae",,"kegurua"
"119299","boykinias",,"kogarae"
"119300","boykins",,"keguru"
"119301","boykisser",,"kigereen"
"119302","boyko",,"avusea"
"119303","boyl",,"kigoa"
"119304","boyla",,"kugin"
"119305","boylan",,"evatua"
"119306","boyland",,"keganat"
"119307","boylas",,"kugiet"
"119308","boyle",,"kogeve"
"119309","boylean",,"avutoeta"
"119310","boyled",,"evatuna"
"119311","boyleg",,"kigoe"
"119312","boyleite",,"avutosi"
"119313","boylen",,"uvitata"
"119314","boyles",,"kogea"
"119315","boylesque",,"kegavuu"
"119316","boyless",,"kogeven"
"119317","boylessness",,"ivotawajun"
"119318","boylestone",,"kaguvii"
"119319","boylet",,"evatei"
"119320","boylike",,"kegarea"
"119321","boylikeness",,"ovetovejen"
"119322","boyliker",,"evateven"
"119323","boylikest",,"avutave"
"119324","boyling",,"evateen"
"119325","boylove",,"ovetian"
"119326","boylover",,"kigofuot"
"119327","boyloving",,"kogefiu"
"119328","boylston",,"kogeqean"
"119329","boyly",,"kagul"
"119330","boymilk",,"kagaret"
"119331","boymode",,"kigife"
"119332","boymoded",,"ovevivan"
"119333","boymoder",,"ivovuven"
"119334","boymodes",,"kigifoin"
"119335","boymoding",,"oveviva"
"119336","boyne",,"kegova"
"119337","boynes",,"kegoi"
"119338","boyness",,"kegovat"
"119339","boynton",,"kegowe"
"119340","boyo",,"evap"
"119341","boyology",,"kagovuon"
"119342","boyoma",,"avupena"
"119343","boyos",,"evapei"
"119344","boypreggers",,"kogacorain"
"119345","boyproof",,"kogaceat"
"119346","boypussy",,"kogabaon"
"119347","boyremoval",,"kogovuun"
"119348","boyremove",,"evajipo"
"119349","boyremoved",,"kegeviin"
"119350","boyremoves",,"evajipet"
"119351","boyremoving",,"kegevijui"
"119352","boys",,"uvici"
"119353","boyscout",,"kagesuo"
"119354","boyse",,"ivocae"
"119355","boysel",,"kogiaa"
"119356","boysen",,"kegoia"
"119357","boysenberries",,"avucofefa"
"119358","boysenberry",,"ivocafufan"
"119359","boyship",,"evacao"
"119360","boyshort",,"koginean"
"119361","boyshorts",,"kogineun"
"119362","boysie",,"ivocote"
"119363","boysier",,"kugari"
"119364","boysiest",,"kiguriot"
"119365","boyslash",,"uvicorot"
"119366","boysmell",,"ivocozon"
"119367","boysober",,"evacosot"
"119368","boysterous",,"uvicazo"
"119369","boystown",,"evacoho"
"119370","boystowns",,"evacohet"
"119371","boystrous",,"avucequn"
"119372","boysverse",,"evacuza"
"119373","boyswear",,"kigugiu"
"119374","boysy",,"evacoa"
"119375","boyt",,"kugee"
"119376","boyte",,"kigava"
"119377","boyter",,"ivoqin"
"119378","boytinck",,"avuqafat"
"119379","boytoy",,"kigaun"
"119380","boytrose",,"avuquhi"
"119381","boytroser",,"kegicain"
"119382","boytrosest",,"kagocui"
"119383","boyum",,"evawa"
"119384","boyuna",,"kogaa"
"119385","boyup",,"kagih"
"119386","boyuvke",,"kagidot"
"119387","boywife",,"kigirin"
"119388","boywonde",,"avudefon"
"119389","boyz",,"kegui"
"119390","boyzilian",,"kigeruet"
"119391","boyzoner",,"kagifio"
"119392","boyztown",,"kigewoot"
"119393","boza",,"kakue"
"119394","bozack",,"kukien"
"119395","bozada",,"avamot"
"119396","bozak",,"kukit"
"119397","bozal",,"ivime"
"119398","bozarth",,"avamuona"
"119399","bozbash",,"kekenat"
"119400","bozcaada",,"everure"
"119401","boze",,"kikee"
"119402","bozek",,"kokati"
"119403","bozeman",,"uvutiun"
"119404","bozemans",,"uvutiru"
"119405","bozen",,"avataa"
"119406","bozena",,"evetun"
"119407","bozez",,"uvutee"
"119408","bozhou",,"avamet"
"119409","bozic",,"kukas"
"119410","bozieni",,"avanoi"
"119411","bozine",,"avanen"
"119412","bozioru",,"avanei"
"119413","bozkath",,"kukonan"
"119414","bozman",,"avaven"
"119415","bozmans",,"avavion"
"119416","bozo",,"kekii"
"119417","bozoid",,"avapen"
"119418","bozon",,"ivipia"
"119419","bozone",,"ovopon"
"119420","bozoo",,"kikaf"
"119421","bozoos",,"kikae"
"119422","bozophobia",,"evepiran"
"119423","bozos",,"kekiqa"
"119424","bozosity",,"ovopose"
"119425","bozosphere",,"evepejon"
"119426","bozotic",,"avapeon"
"119427","bozouls",,"ivipaen"
"119428","bozovich",,"kakodiet"
"119429","bozovici",,"uvuposot"
"119430","bozrah",,"kekean"
"119431","bozrahs",,"kekenun"
"119432","bozuwa",,"kokaot"
"119433","bozza",,"evelua"
"119434","bozzaris",,"kokanuon"
"119435","bozzariss",,"kokanuan"
"119436","bozze",,"uvule"
"119437","bozzetti",,"ivilaben"
"119438","bozzetto",,"avalobon"
"119439","bozzi",,"avala"
"119440","bozzo",,"ovoli"
"119441","bozzolo",,"kikefin"
"119442","bpaas",,"kaliqo"
"119443","bpai",,"kulut"
"119444","bpas",,"kulus"
"119445","bpca",,"kunou"
"119446","bpchang",,"kinonon"
"119447","bpdc",,"ezar"
"119448","bpdemon",,"kurezu"
"119449","bpdpa",,"karon"
"119450","bpeh",,"ezem"
"119451","bpel",,"uzute"
"119452","bpes",,"kosote"
"119453","bpete",,"uzuqe"
"119454","bpetes",,"uzuqi"
"119455","bpfellin",,"kigaviun"
"119456","bpharm",,"kileen"
"119457","bphil",,"kolov"
"119458","bphils",,"koloea"
"119459","bphs",,"ozuca"
"119460","bpies",,"komuqa"
"119461","bpis",,"kimiu"
"119462","bplist",,"keseaa"
"119463","bpmehlma",,"kitanian"
"119464","bpmn",,"ozuza"
"119465","bpms",,"ketea"
"119466","bpoc",,"kazat"
"119467","bpoe",,"kuzen"
"119468","bpon",,"ezaz"
"119469","bpps",,"izice"
"119470","bppv",,"kipei"
"119471","bprogoff",,"azopihin"
"119472","bpsd",,"ezus"
"119473","bpses",,"kojuqa"
"119474","bpss",,"kijit"
"119475","bpzv",,"kikei"
"119476","bra",,"kal"
"119477","braa",,"kelonu"
"119478","braaam",,"kaleota"
"119479","braai",,"kelora"
"119480","braaied",,"efomee"
"119481","braaiing",,"efomeset"
"119482","braaing",,"efomea"
"119483","braais",,"kelouna"
"119484","braaivleis",,"kolirain"
"119485","braaivleises",,"kelorupaan"
"119486","braamfontein",,"kelozijie"
"119487","braap",,"ufame"
"119488","braasch",,"ifumiaa"
"119489","braassem",,"kiluqia"
"119490","braata",,"ifumu"
"119491","braatas",,"ifumuot"
"119492","braatases",,"ofimirata"
"119493","braaten",,"koliwet"
"119494","braatz",,"kolio"
"119495","brab",,"ofin"
"119496","brabagious",,"afeninu"
"119497","brabancon",,"afenifan"
"119498","brabanconne",,"kalonaviun"
"119499","brabancons",,"afenifun"
"119500","brabander",,"kilania"
"119501","brabanditti",,"ufanofovet"
"119502","brabanion",,"afenifuna"
"119503","brabanions",,"afenifu"
"119504","brabant",,"afenien"
"119505","brabanter",,"kilanio"
"119506","brabanters",,"kilaniet"
"119507","brabanti",,"afenifi"
"119508","brabantian",,"kolunou"
"119509","brabantic",,"afenifana"
"119510","brabantine",,"kalonaat"
"119511","brabantio",,"ofinafu"
"119512","brabantios",,"ofinafot"
"119513","brabantish",,"kulenuo"
"119514","brabantite",,"kolunoe"
"119515","brabazon",,"ufanone"
"119516","brabb",,"kelir"
"119517","brabble",,"afenuo"
"119518","brabbled",,"kilarein"
"119519","brabblement",,"ufaniziho"
"119520","brabblements",,"ufanizihet"
"119521","brabbler",,"kuleroat"
"119522","brabblers",,"kuleroe"
"119523","brabbles",,"afenuzet"
"119524","brabbling",,"kilarei"
"119525","brabblingly",,"afenuzoja"
"119526","brabec",,"efonan"
"119527","brabejum",,"kelivoin"
"119528","brabejums",,"kelivoa"
"119529","braben",,"koluo"
"119530","brabener",,"ifunafa"
"119531","brabetz",,"ofinuet"
"119532","brabham",,"kalonen"
"119533","brabhams",,"kaloniona"
"119534","brabin",,"kilaine"
"119535","brabo",,"ufana"
"119536","brabova",,"kolufet"
"119537","brabson",,"kaloqen"
"119538","brabus",,"efonun"
"119539","braby",,"ufanaa"
"119540","brac",,"kalina"
"119541","braca",,"kelunt"
"119542","bracae",,"kaliua"
"119543","bracamonte",,"kolanee"
"119544","bracatinga",,"kalineun"
"119545","bracc",,"kalisa"
"119546","braccae",,"kalisin"
"119547","braccaes",,"kalisia"
"119548","braccate",,"eforere"
"119549","bracchae",,"ofirori"
"119550","bracci",,"kaliot"
"119551","braccia",,"kelusun"
"119552","bracciale",,"aferasi"
"119553","braccianite",,"kolasosuin"
"119554","braccio",,"kolason"
"119555","braccios",,"kolasoan"
"119556","bracco",,"kolao"
"119557","brace",,"kulovi"
"119558","braceable",,"kileveot"
"119559","braceborough",,"eforisubun"
"119560","bracebridge",,"eforisovet"
"119561","braceby",,"ifurau"
"119562","braced",,"aferin"
"119563","braceface",,"ofiruman"
"119564","braceful",,"kilevao"
"119565","bracegir",,"ofirunun"
"119566","bracegirdle",,"ufareneben"
"119567","braceless",,"ifurazen"
"119568","bracelet",,"keluvue"
"119569","braceleted",,"eforizot"
"119570","braceleting",,"eforizagan"
"119571","bracelets",,"keluvuin"
"119572","braceletted",,"kulovopou"
"119573","braceletting",,"kulovopoon"
"119574","braceletwood",,"ufarezigen"
"119575","bracer",,"eforat"
"119576","bracera",,"ofiruet"
"119577","bracero",,"ifuraot"
"119578","braceros",,"ifuraqo"
"119579","bracers",,"eforie"
"119580","bracery",,"ifurain"
"119581","braces",,"kuloeta"
"119582","bracest",,"aferoo"
"119583","braceth",,"kulovan"
"119584","bracetti",,"kilevua"
"119585","bracettis",,"kilevuena"
"119586","braceville",,"aferogun"
"119587","bracevilles",,"aferogofu"
"119588","bracewell",,"kilevoo"
"119589","bracewellite",,"ifurakofun"
"119590","bracey",,"kelui"
"119591","braceys",,"keluvat"
"119592","brach",,"ofire"
"119593","bracha",,"ifurin"
"119594","brachaelurid",,"kilenepiun"
"119595","brachah",,"kolani"
"119596","brachahs",,"kolanaat"
"119597","brachal",,"kalinen"
"119598","brachauchenine",,"kulonogeat"
"119599","brache",,"eforun"
"119600","bracheid",,"kuloneun"
"119601","brachelytra",,"kelunipuet"
"119602","brachelytral",,"eforazerat"
"119603","brachelytras",,"kelunipui"
"119604","brachelytrism",,"kilenapeot"
"119605","brachelytrous",,"kelunipuun"
"119606","brachelytry",,"kolanupain"
"119607","bracherer",,"eforaza"
"119608","brachering",,"aferuzin"
"119609","braches",,"eforau"
"119610","brachet",,"kulonan"
"119611","brachets",,"kuloneuna"
"119612","brachetz",,"ofirezan"
"119613","brachia",,"ifuroo"
"119614","brachial",,"kalinai"
"119615","brachialer",,"eforason"
"119616","brachialest",,"aferusafin"
"119617","brachialgia",,"kolanosoen"
"119618","brachialgias",,"kolanosoon"
"119619","brachialis",,"kalinau"
"119620","brachialler",,"kilenisiun"
"119621","brachiallest",,"kolanosoena"
"119622","brachially",,"ofiresa"
"119623","brachials",,"kalinaat"
"119624","brachiaria",,"kilenian"
"119625","brachiata",,"kolanoun"
"119626","brachiatas",,"kolanou"
"119627","brachiate",,"kalinaia"
"119628","brachiated",,"eforasen"
"119629","brachiater",,"ofiresin"
"119630","brachiates",,"kalinaata"
"119631","brachiatest",,"eforasegi"
"119632","brachiathon",,"kelunesuat"
"119633","brachiating",,"eforasege"
"119634","brachiation",,"ofiresoget"
"119635","brachiations",,"ofiresogi"
"119636","brachiator",,"aferusu"
"119637","brachiators",,"aferusagot"
"119638","brachidium",,"kolanoot"
"119639","brachiferous",,"ufarisifat"
"119640","brachiform",,"ufarisi"
"119641","brachigerous",,"kolanoreet"
"119642","brachii",,"ofireun"
"119643","brachini",,"kilenion"
"119644","brachinine",,"eforasan"
"119645","brachinite",,"ifurosun"
"119646","brachinus",,"kolanoua"
"119647","brachinuses",,"kelunehai"
"119648","brachinuss",,"kolanoota"
"119649","brachinusses",,"kelunehaat"
"119650","brachio",,"ufariu"
"119651","brachiobasilic",,"ufarisovin"
"119652","brachioblast",,"kolanojien"
"119653","brachiocephalic",,"kilenijaet"
"119654","brachiocephalica",,"kulonujeot"
"119655","brachiocrural",,"kolanojuon"
"119656","brachiocrytosis",,"ifurosezi"
"119657","brachiocubital",,"kelunejiin"
"119658","brachiocyllosis",,"aferusize"
"119659","brachiocyrtosis",,"ifurosezia"
"119660","brachiofacial",,"eforasurot"
"119661","brachiofaciolingual",,"ufarisorot"
"119662","brachioganoid",,"aferusisi"
"119663","brachioganoidei",,"ufarisoso"
"119664","brachioganoideis",,"ufarisoset"
"119665","brachiogram",,"kilenijiu"
"119666","brachiolaria",,"aferusifen"
"119667","brachiolarian",,"kelunejein"
"119668","brachiole",,"kalinaate"
"119669","brachiologia",,"kalinajaet"
"119670","brachiomanual",,"ufarisohe"
"119671","brachionichthyid",,"kolanojua"
"119672","brachionid",,"eforasana"
"119673","brachiopatagium",,"aferusiqe"
"119674","brachiophore",,"kelunejae"
"119675","brachioplasty",,"kalinajuen"
"119676","brachiopod",,"ofiresaa"
"119677","brachiopoda",,"ifuroseqe"
"119678","brachiopodae",,"ofiresaqen"
"119679","brachiopodas",,"ifuroseqin"
"119680","brachiopode",,"eforasuqan"
"119681","brachiopodist",,"kalinajuet"
"119682","brachiopodologist",,"aferusiqen"
"119683","brachiopodology",,"kelunejaet"
"119684","brachiopodous",,"ifuroseqo"
"119685","brachiopods",,"ofiresaqena"
"119686","brachiopoid",,"ofiresaqet"
"119687","brachioproctic",,"kelunejaot"
"119688","brachioradial",,"kilenijuot"
"119689","brachioradialis",,"kilenijuon"
"119690","brachiorrhachidian",,"aferusiben"
"119691","brachiorrheuma",,"kelunejoot"
"119692","brachios",,"ufarisot"
"119693","brachiosaur",,"kilenijaun"
"119694","brachiosaurid",,"ufarisodun"
"119695","brachiosaurids",,"ufarisodu"
"119696","brachiosaurs",,"kilenijau"
"119697","brachiosaurus",,"kolanojuona"
"119698","brachiosauruses",,"kelunejiot"
"119699","brachiosauruss",,"kolanojuan"
"119700","brachiostrophosis",,"aferusiden"
"119701","brachioteuthid",,"eforasuga"
"119702","brachiotomy",,"kulonujoon"
"119703","brachiovaginal",,"kalinajaan"
"119704","brachipod",,"aferusun"
"119705","brachisto",,"kolanoue"
"119706","brachistocephali",,"ufarisegen"
"119707","brachistocephalic",,"ufariseget"
"119708","brachistocephalous",,"aferusoga"
"119709","brachistocephaly",,"eforasiget"
"119710","brachistochrone",,"ifurosagi"
"119711","brachistochrones",,"ifurosagat"
"119712","brachistochronic",,"ufarisegeta"
"119713","brachistochronous",,"aferusogaa"
"119714","brachium",,"ufarisota"
"119715","brachle",,"kilenot"
"119716","brachman",,"kolaneat"
"119717","brachot",,"kolania"
"119718","brachs",,"ofiron"
"119719","bracht",,"kaliaa"
"119720","brachtmema",,"kelunoen"
"119721","brachy",,"ufaran"
"119722","brachyaconitine",,"kulonaseu"
"119723","brachyanticlinal",,"kelunosiet"
"119724","brachyanticline",,"ofiremoje"
"119725","brachyaxes",,"kalinei"
"119726","brachyaxis",,"kelunoena"
"119727","brachybasia",,"kalinetaun"
"119728","brachybasidiaceous",,"eforamotet"
"119729","brachybasidiole",,"kilenutio"
"119730","brachybasocamptodactyly",,"ofiremitan"
"119731","brachybasophalangia",,"kilenutiin"
"119732","brachyblast",,"kolanitoin"
"119733","brachycalyx",,"ifuromatan"
"119734","brachycardia",,"eforamiti"
"119735","brachycardias",,"eforamitat"
"119736","brachycatalectic",,"kelunoveu"
"119737","brachycentrid",,"aferumofa"
"119738","brachycephal",,"kilenuvoun"
"119739","brachycephales",,"kolaniveet"
"119740","brachycephali",,"kilenuvoin"
"119741","brachycephalia",,"kulonaviat"
"119742","brachycephalic",,"kilenuvoot"
"119743","brachycephalics",,"kilenuvoo"
"119744","brachycephalid",,"ufarimefun"
"119745","brachycephalies",,"kolanivean"
"119746","brachycephalism",,"kelunovaa"
"119747","brachycephalisms",,"kelunovaen"
"119748","brachycephalization",,"eforamife"
"119749","brachycephalize",,"aferumofon"
"119750","brachycephalized",,"kilenuvooa"
"119751","brachycephalizes",,"aferumofan"
"119752","brachycephalizing",,"kilenuvouna"
"119753","brachycephaloid",,"eforamifa"
"119754","brachycephalous",,"kulonavie"
"119755","brachycephals",,"kilenuvou"
"119756","brachycephaly",,"kalinevuot"
"119757","brachycera",,"kilenuen"
"119758","brachyceral",,"ifuromafan"
"119759","brachyceran",,"ofiremufin"
"119760","brachyceras",,"kilenuvoon"
"119761","brachyceratops",,"kelunovaun"
"119762","brachyceric",,"kolaniveu"
"119763","brachycerid",,"ifuromafana"
"119764","brachycerous",,"kilenuvoat"
"119765","brachycheilia",,"ifuromata"
"119766","brachycheirous",,"aferumoton"
