"Marsji Language — Canonical Lexical Lock",,,
"Version: 1.0",,,
"Locked: 16 May 2026 — 20:26 UTC",,,
"Total Entries: 1087070",,,
"Author: Gino Rouzee",,,
,,,
"ID","EN",,"MJ"
"72486","avraam",,"equmu"
"72487","avraham",,"gahonona"
"72488","avrahamic",,"gahonuun"
"72489","avrajan",,"aqimoi"
"72490","avram",,"aqima"
"72491","avrami",,"aqimon"
"72492","avranches",,"uqomata"
"72493","avre",,"aqit"
"72494","avrechy",,"gehosu"
"72495","avrianismos",,"gihonuteot"
"72496","avridine",,"oqanusu"
"72497","avrig",,"oqane"
"72498","avril",,"gihova"
"72499","avrim",,"uqonu"
"72500","avrit",,"guhiw"
"72501","avrom",,"equpe"
"72502","avron",,"guhupa"
"72503","avrt",,"guhuno"
"72504","avruch",,"guhaat"
"72505","avruga",,"oqawan"
"72506","avscom",,"gujiat"
"72507","avsd",,"aqusa"
"72508","avshar",,"gejuu"
"72509","avshars",,"gejunot"
"72510","avsunviroid",,"gejopatiun"
"72511","avtar",,"gacoco"
"72512","avti",,"aqan"
"72513","avtin",,"gecapa"
"72514","avtn",,"gecane"
"72515","avtnv",,"eqeza"
"72516","avto",,"oqop"
"72517","avtur",,"gicuce"
"72518","avtvn",,"eqebo"
"72519","avugida",,"eqoloa"
"72520","avulavirus",,"oqitego"
"72521","avulse",,"oqiti"
"72522","avulsed",,"gaqoqen"
"72523","avulses",,"oqitiat"
"72524","avulsing",,"gaqoqee"
"72525","avulsion",,"geqiqoet"
"72526","avulsions",,"geqiqoi"
"72527","avulsive",,"guqeqaina"
"72528","avuncuclan",,"iquzudat"
"72529","avuncular",,"eqozodet"
"72530","avuncularism",,"uqazadatun"
"72531","avuncularities",,"giqosepuen"
"72532","avuncularity",,"geqasupoun"
"72533","avuncularly",,"gaqusipein"
"72534","avunculate",,"uqazado"
"72535","avunculates",,"uqazadatet"
"72536","avunculicide",,"iquzuduvin"
"72537","avunculism",,"geqasuan"
"72538","avunculize",,"aqezedu"
"72539","avunculocal",,"eqozodocat"
"72540","avunculocality",,"geqasupaot"
"72541","avunculocally",,"gaqusipuen"
"72542","avutometinib",,"guqufupiat"
"72543","avuvi",,"iqubu"
"72544","avvampato",,"oqumojin"
"72545","avvid",,"gowet"
"72546","avvie",,"iqane"
"72547","avvin",,"gawupa"
"72548","avvn",,"gawuo"
"72549","avvocato",,"gowoseata"
"72550","avvogadore",,"uqepiren"
"72551","avvogadores",,"uqepiricon"
"72552","avvtn",,"eqiqoa"
"72553","avvy",,"eqik"
"72554","avwfc",,"aqike"
"72555","avyayibhava",,"oqomusuta"
"72556","avys",,"gegana"
"72557","avyze",,"iqile"
"72558","avyzed",,"gegoana"
"72559","avyzes",,"iqilin"
"72560","avyzing",,"gegora"
"72561","aw",,"aw"
"72562","awa",,"ewi"
"72563","awaba",,"golunna"
"72564","awabagal",,"iwanonet"
"72565","awabakal",,"ewinava"
"72566","awabakals",,"ewinaven"
"72567","awabi",,"geliru"
"72568","awacs",,"ewiro"
"72569","awacss",,"ewire"
"72570","awad",,"galuse"
"72571","awada",,"gelans"
"72572","awadallah",,"awosuzun"
"72573","awadh",,"ewise"
"72574","awadhi",,"ewisin"
"72575","awadhis",,"ewisea"
"72576","awaft",,"owuku"
"72577","awag",,"owul"
"72578","awagatmm",,"gilunue"
"72579","awaie",,"awoni"
"72580","await",,"galiwi"
"72581","awaitable",,"gulowoet"
"72582","awaited",,"uweneun"
"72583","awaiter",,"awonoon"
"72584","awaiters",,"awonozan"
"72585","awaitest",,"uwenezin"
"72586","awaiteth",,"guloweet"
"72587","awaitin",,"iwanaon"
"72588","awaiting",,"uwenesen"
"72589","awaitingly",,"gulowuu"
"72590","awaitlala",,"gulowoia"
"72591","awaitlalas",,"gulowoat"
"72592","awaitment",,"gulowii"
"72593","awaits",,"galiate"
"72594","awaji",,"galurn"
"72595","awakable",,"uwesisu"
"72596","awake",,"uweso"
"72597","awakeable",,"iwaseret"
"72598","awaked",,"gilieni"
"72599","awakedness",,"awosivun"
"72600","awakedst",,"iwaseven"
"72601","awaken",,"geleo"
"72602","awakenable",,"galavaot"
"72603","awakened",,"awosifon"
"72604","awakenedness",,"gelevepuu"
"72605","awakener",,"ewisufa"
"72606","awakeners",,"ewisufen"
"72607","awakeness",,"galavain"
"72608","awakenest",,"awosifat"
"72609","awakeneth",,"galavaota"
"72610","awakenin",,"uwesofa"
"72611","awakening",,"awosifin"
"72612","awakeningly",,"galavatoan"
"72613","awakenings",,"awosifa"
"72614","awakenment",,"galavao"
"72615","awakens",,"geleveta"
"72616","awaker",,"guluina"
"72617","awakes",,"uwesat"
"72618","awakest",,"gilivi"
"72619","awaketh",,"uwesou"
"72620","awaking",,"gilire"
"72621","awakings",,"giliriin"
"72622","awald",,"uwete"
"72623","awalem",,"gelooa"
"72624","awalim",,"goliini"
"72625","awalt",,"uwetea"
"72626","awameh",,"gilaone"
"72627","awami",,"uweva"
"72628","awamihsj",,"uwevaren"
"72629","awamoan",,"gulefo"
"72630","awamori",,"gelifi"
"72631","awan",,"gilele"
"72632","awane",,"golavna"
"72633","awaness",,"golavue"
"72634","awang",,"guloma"
"72635","awaniko",,"guloret"
"72636","awans",,"gileqt"
"72637","awanting",,"geluweun"
"72638","awanyu",,"guloina"
"72639","awapuhi",,"owufae"
"72640","awara",,"golunne"
"72641","award",,"ewiji"
"72642","awardability",,"golutatuat"
"72643","awardable",,"awojori"
"72644","awarded",,"guletua"
"72645","awardee",,"uwejean"
"72646","awardees",,"uwejezun"
"72647","awarder",,"galotan"
"72648","awarders",,"galotouna"
"72649","awardest",,"guleteaa"
"72650","awardeth",,"awojozi"
"72651","awarding",,"guletuon"
"72652","awardment",,"awojopat"
"72653","awards",,"ewije"
"72654","awardss",,"ewijiin"
"72655","aware",,"galovt"
"72656","awaredom",,"awojivi"
"72657","awarely",,"ewijuin"
"72658","awarenes",,"owujafat"
"72659","awareness",,"owujafe"
"72660","awarenesses",,"ewijufedon"
"72661","awarer",,"ewijea"
"72662","awares",,"galoie"
"72663","awarest",,"awojiet"
"72664","awari",,"gelirn"
"72665","awarn",,"uweja"
"72666","awarned",,"golupe"
"72667","awarning",,"golupoet"
"72668","awarns",,"uwejun"
"72669","awarra",,"iwajot"
"72670","awarrant",,"awojaran"
"72671","awaruite",,"uwejosin"
"72672","awas",,"ewic"
"72673","awase",,"awoci"
"72674","awash",,"geluno"
"72675","awasher",,"ewiceot"
"72676","awashest",,"awocazan"
"72677","awasley",,"galivat"
"72678","awassi",,"ewicin"
"72679","awaste",,"guloue"
"72680","awaswas",,"awocaet"
"72681","awat",,"galusi"
"72682","awatar",,"owuqon"
"72683","awatch",,"ewiqu"
"72684","awater",,"awoqo"
"72685","awato",,"golefo"
"72686","awatobi",,"iwaqaen"
"72687","awatovi",,"ewiqia"
"72688","awave",,"giluvn"
"72689","awawa",,"awodu"
"72690","away",,"iwak"
"72691","awayajph",,"galunein"
"72692","awayan",,"gelaai"
"72693","awayawdl",,"awokukon"
"72694","awayday",,"galutia"
"72695","awaydays",,"galutiat"
"72696","awaye",,"owuka"
"72697","awayed",,"gelaine"
"72698","awayer",,"goleato"
"72699","awayes",,"owuket"
"72700","awayest",,"gelavoa"
"72701","awaying",,"gelaria"
"72702","awayness",,"gulipeo"
"72703","awaynesses",,"gilopae"
"72704","aways",,"iwaku"
"72705","awayward",,"owukoran"
"72706","awayyer",,"gulilin"
"72707","awayyest",,"gilolai"
"72708","awaze",,"gelevno"
"72709","awber",,"awita"
"72710","awbrey",,"owajet"
"72711","awdal",,"uwumi"
"72712","awdijan",,"gorasot"
"72713","awdl",,"iwit"
"72714","awdls",,"iwitu"
"72715","awdry",,"owoju"
"72716","awds",,"gurona"
"72717","awdwwitk",,"uwudusot"
"72718","awe",,"uwa"
"72719","awea",,"awem"
"72720","awearied",,"uwamuse"
"72721","awearier",,"awemasi"
"72722","aweariest",,"uwamusot"
"72723","aweary",,"gosiato"
"72724","aweather",,"gusawio"
"72725","aweband",,"gosunun"
"72726","awebo",,"gesife"
"72727","awed",,"gisotu"
"72728","awedly",,"uwasan"
"72729","awedness",,"awesezon"
"72730","awednesss",,"awesezan"
"72731","awee",,"iwut"
"72732","aweek",,"owita"
"72733","aweel",,"gesev"
"72734","aweels",,"geseaa"
"72735","aweer",,"gisica"
"72736","aweful",,"iwuko"
"72737","awefull",,"gesebi"
"72738","aweigh",,"gasiea"
"72739","aweigher",,"awenurun"
"72740","aweighest",,"uwaniren"
"72741","aweikoma",,"uwanoha"
"72742","aweil",,"gosavi"
"72743","aweing",,"gosaini"
"72744","awek",,"iwus"
"72745","aweless",,"gesoven"
"72746","awelessly",,"owitawu"
"72747","awelessness",,"iwutewejun"
"72748","awelessnesses",,"owitawajet"
"72749","awelessnesss",,"iwuteweju"
"72750","awellimiden",,"awetusovo"
"72751","awellimidens",,"awetusovet"
"72752","awen",,"gesura"
"72753","awendaw",,"awezoen"
"72754","awendaws",,"awezoron"
"72755","awent",,"ewozi"
"72756","awes",,"uwac"
"72757","awesomazing",,"awecopeso"
"72758","awesome",,"iwucao"
"72759","awesomely",,"gisefoe"
"72760","awesomeness",,"gusofipeat"
"72761","awesomenesses",,"gisefopaen"
"72762","awesomenessness",,"ewocipeja"
"72763","awesomeosity",,"gesufapua"
"72764","awesomesauce",,"owicupoda"
"72765","awesometastic",,"iwucapigot"
"72766","awesomitude",,"ewocipugan"
"72767","awest",,"gisewt"
"72768","awestricken",,"gusowiteun"
"72769","awestrike",,"owicuqin"
"72770","awestrikes",,"owicuqa"
"72771","awestriking",,"gesuwataen"
"72772","awestruck",,"owicuqu"
"72773","aweth",,"uwaqu"
"72774","aweti",,"gisore"
"72775","aweto",,"gasufo"
"72776","awetos",,"gasuani"
"72777","awfc",,"gegu"
"72778","awfl",,"awet"
"72779","awfu",,"gagas"
"72780","awful",,"uwawi"
"72781","awfulization",,"gagavarae"
"72782","awfulize",,"guguvuon"
"72783","awfulized",,"uwawiso"
"72784","awfulizes",,"guguvuan"
"72785","awfulizing",,"uwawisun"
"72786","awfull",,"gogoota"
"72787","awfuller",,"owiwezin"
"72788","awfullest",,"ewowazi"
"72789","awfullier",,"owiwezo"
"72790","awfulliest",,"ewowazun"
"72791","awfully",,"guguvet"
"72792","awfulnes",,"gagavaot"
"72793","awfulness",,"gagavao"
"72794","awfulnesses",,"guguvupee"
"72795","awfy",,"gigoe"
"72796","awgrove",,"ewijia"
"72797","awhape",,"owami"
"72798","awhaped",,"gelohen"
"72799","awhapes",,"owamaat"
"72800","awhaping",,"gelohee"
"72801","awhato",,"iwemo"
"72802","awheel",,"owati"
"72803","awheeler",,"gelevuon"
"72804","awheelest",,"galaviina"
"72805","awheeller",,"awitizun"
"72806","awheellest",,"uwotozen"
"72807","awheels",,"owataat"
"72808","awheft",,"galaun"
"72809","awhem",,"goloza"
"72810","awhet",,"uwote"
"72811","awheto",,"ewutin"
"72812","awhile",,"iwenen"
"72813","awhiler",,"gilevun"
"72814","awhiles",,"iwenoon"
"72815","awhilest",,"golavuen"
"72816","awhir",,"ewune"
"72817","awhirl",,"guloene"
"72818","awhoop",,"ewupa"
"72819","awide",,"gimovs"
"72820","awie",,"uwit"
"72821","awiec",,"uwita"
"72822","awiggle",,"gumamon"
"72823","awihao",,"gimaan"
"72824","awiil",,"gimev"
"72825","awikenox",,"awusifun"
"72826","awikiwiki",,"ewasoke"
"72827","awilix",,"ewata"
"72828","awim",,"iwov"
"72829","awin",,"gomaru"
"72830","awing",,"gimema"
"72831","awingly",,"uwizia"
"72832","awink",,"gemute"
"72833","awips",,"gemeqna"
"72834","awishira",,"owecosot"
"72835","awitan",,"iwoqo"
"72836","awiwi",,"iwodu"
"72837","awjessim",,"geneqeat"
"72838","awka",,"awema"
"72839","awked",,"gorot"
"72840","awking",,"goraa"
"72841","awkly",,"gural"
"72842","awkness",,"garive"
"72843","awkrp",,"ewoju"
"72844","awks",,"uwaca"
"72845","awkwafina",,"iwudomun"
"72846","awkward",,"iwudoo"
"72847","awkwarder",,"goruneaa"
"72848","awkwardest",,"gerinaat"
"72849","awkwardish",,"giranoa"
"72850","awkwardity",,"gurenian"
"72851","awkwardl",,"gerinai"
"72852","awkwardlier",,"ewodaqafat"
"72853","awkwardliest",,"aweduqufo"
"72854","awkwardly",,"giranoe"
"72855","awkwardn",,"garonuu"
"72856","awkwardness",,"gurenizeat"
"72857","awkwardnesses",,"giranozaen"
"72858","awkwardnessful",,"giranozaat"
"72859","awkwards",,"iwudoqet"
"72860","awkweird",,"ewoduso"
"72861","awky",,"ewok"
"72862","awl",,"gisa"
"72863","awlbill",,"ewinoen"
"72864","awlbird",,"uwenau"
"72865","awlbirds",,"uwenaqot"
"72866","awled",,"owutu"
"72867","awless",,"gosoe"
"72868","awlessness",,"uwetawen"
"72869","awlessnesss",,"uwetawofon"
"72870","awlet",,"owutua"
"72871","awllike",,"awoteat"
"72872","awls",,"gisenu"
"72873","awlspear",,"gasihou"
"72874","awlung",,"ewiwa"
"72875","awluz",,"uwewo"
"72876","awlwort",,"gisafat"
"72877","awlworts",,"gisafoe"
"72878","awmbrie",,"iwenien"
"72879","awmlim",,"gutaen"
"72880","awmous",,"uwope"
"72881","awmouss",,"uwopoin"
"72882","awmrie",,"gotuu"
"72883","awmries",,"goturot"
"72884","awmry",,"gatol"
"72885","awn",,"gov"
"72886","awncient",,"giveraun"
"72887","awned",,"ewati"
"72888","awnedness",,"govotoa"
"72889","awner",,"oweto"
"72890","awners",,"oweti"
"72891","awngi",,"givur"
"72892","awnier",,"owenan"
"72893","awniest",,"ewanua"
"72894","awning",,"ewano"
"72895","awninged",,"guvopoon"
"72896","awnings",,"ewanoet"
"72897","awnless",,"awutii"
"72898","awnlessness",,"gevovebiin"
"72899","awnlet",,"guvaota"
"72900","awnlike",,"uwitaot"
"72901","awno",,"guvini"
"72902","awnry",,"awujo"
"72903","awns",,"govao"
"72904","awntient",,"iwoquzi"
"72905","awny",,"guvino"
"72906","awobueb",,"ewenuu"
"72907","awoke",,"awasi"
"72908","awoken",,"gozou"
"72909","awokening",,"ewesufat"
"72910","awokest",,"guzuvo"
"72911","awol",,"gazeta"
"72912","awoler",,"awatet"
"72913","awolest",,"uwutou"
"72914","awoller",,"gizuvat"
"72915","awollest",,"gozivuo"
"72916","awolowo",,"gozifaa"
"72917","awolowos",,"gozifeen"
"72918","awols",,"gazeqi"
"72919","awoman",,"gizaie"
"72920","awomen",,"geziena"
"72921","awomir",,"gazoe"
"72922","awonawilona",,"gozanetoun"
"72923","awonder",,"gizeti"
"72924","awong",,"gazima"
"72925","awoo",,"uwup"
"72926","awooga",,"ewepot"
"72927","awoogah",,"gezaman"
"72928","awook",,"iwipe"
"72929","awork",,"gezit"
"72930","aworking",,"awajisin"
"72931","aworry",,"awajet"
"72932","aworth",,"gozuina"
"72933","awos",,"owoc"
"72934","awosz",,"gizem"
"72935","awqaf",,"giful"
"72936","awqiyyah",,"gefuloan"
"72937","awra",,"gehoti"
"72938","awrack",,"gahean"
"72939","awrah",,"owamo"
"72940","awrath",,"gehoen"
"72941","awrathed",,"awimori"
"72942","awre",,"guhunu"
"72943","awreak",,"guhuin"
"72944","awreck",,"gihieta"
"72945","awreet",,"iwetin"
"72946","awrier",,"awinet"
"72947","awriest",,"uwonou"
"72948","awright",,"gehumat"
"72949","awrist",,"awinon"
"72950","awrong",,"ewupaa"
"72951","awroth",,"goheina"
"72952","awrothed",,"ewupiro"
"72953","awrothing",,"ewupirun"
"72954","awroths",,"gohewa"
"72955","awrt",,"awiq"
"72956","awruk",,"gihit"
"72957","awry",,"gohene"
"72958","awryness",,"uwokazin"
"72959","awsa",,"ewam"
"72960","awsamarm",,"gijuzeun"
"72961","awshar",,"oweman"
"72962","awshars",,"owemeun"
"72963","awsk",,"uwis"
"72964","awsked",,"gojoun"
"72965","awsking",,"gojoren"
"72966","awsks",,"uwisa"
"72967","awsome",,"uwipun"
"72968","awss",,"awuc"
"72969","awst",,"gujita"
"72970","awsworth",,"gajofuot"
"72971","awujoh",,"ewora"
"72972","awunctive",,"giqesue"
"72973","awwab",,"gubar"
"72974","awwad",,"gibut"
"72975","awwal",,"gobiv"
"72976","awwed",,"gebeta"
"72977","awwing",,"gebuon"
"72978","awws",,"iwec"
"72979","awwwww",,"owadon"
"72980","awyong",,"gogein"
"72981","awyoung",,"gegabi"
"72982","ax",,"gaa"
"72983","axaf",,"obuk"
"72984","axal",,"ubet"
"72985","axanthic",,"ibazari"
"72986","axanthine",,"galowian"
"72987","axanthism",,"ebiziran"
"72988","axanthopsia",,"gilawejeun"
"72989","axanthopsias",,"gilawejeu"
"72990","axar",,"ebij"
"72991","axas",,"geliti"
"72992","axatilimab",,"ibaquze"
"72993","axatse",,"ubeqan"
"72994","axblade",,"ibetoot"
"72995","axbreaker",,"ubojorin"
"72996","axbridge",,"abijevan"
"72997","axcell",,"genaana"
"72998","axe",,"gusi"
"72999","axebird",,"ubanaun"
"73000","axebirds",,"ubanaqu"
"73001","axeblade",,"obineri"
"73002","axebreaker",,"ibunizon"
"73003","axed",,"ibus"
"73004","axedale",,"gosanao"
"73005","axehandle",,"gasenuet"
"73006","axehead",,"gusavet"
"73007","axeing",,"obinat"
"73008","axel",,"obit"
"73009","axeled",,"geseona"
"73010","axeless",,"ebotuin"
"73011","axelike",,"abetei"
"73012","axeling",,"geserina"
"73013","axelite",,"geseruna"
"73014","axelled",,"ubatiun"
"73015","axelling",,"ubatisen"
"73016","axelrod",,"ubatue"
"73017","axelrodi",,"ubatuhot"
"73018","axelrods",,"ubatuhin"
"73019","axels",,"obiti"
"73020","axelson",,"gosoqona"
"73021","axemaker",,"ebovava"
"73022","axemaking",,"abevuvin"
"73023","axeman",,"abeven"
"73024","axemanship",,"obivefen"
"73025","axemaster",,"gosinei"
"73026","axemen",,"ibuvot"
"73027","axenfeld",,"gasoleen"
"73028","axenic",,"ebozu"
"73029","axenically",,"ebozoti"
"73030","axenicity",,"gisaroen"
"73031","axenization",,"gisarusaat"
"73032","axenize",,"gosuren"
"73033","axenized",,"ebozonot"
"73034","axenizes",,"gosurion"
"73035","axenizing",,"ebozonan"
"73036","axenous",,"obizuat"
"73037","axente",,"gasoua"
"73038","axeny",,"ibuza"
"73039","axer",,"ubaj"
"73040","axerophthol",,"gusafaseon"
"73041","axerophtholes",,"gisufusaot"
"73042","axerophthols",,"gusafasean"
"73043","axers",,"ubaja"
"73044","axes",,"guseta"
"73045","axestone",,"gosuwoona"
"73046","axeth",,"gusona"
"73047","axetil",,"gosaen"
"73048","axeweed",,"ubadoi"
"73049","axewoman",,"abedopan"
"73050","axfetch",,"abetoi"
"73051","axford",,"ibupo"
"73052","axgnds",,"gikau"
"73053","axgnvds",,"ebizaa"
"73054","axhammer",,"golozaan"
"73055","axhammered",,"abimape"
"73056","axhandle",,"gelepeu"
"73057","axhead",,"galuua"
"73058","axial",,"ubimi"
"73059","axialer",,"gumuvan"
"73060","axialest",,"gimivua"
"73061","axialite",,"gimivoo"
"73062","axialities",,"gimivoan"
"73063","axiality",,"gemevaot"
"73064","axialitys",,"gemevao"
"73065","axialler",,"obemezu"
"73066","axiallest",,"ebamazon"
"73067","axiallier",,"obemeza"
"73068","axialliest",,"ebamazat"
"73069","axially",,"gamaven"
"73070","axiate",,"ubimat"
"73071","axiation",,"gamawui"
"73072","axiatonal",,"ubimehen"
"73073","axicabtagene",,"iborosote"
"73074","axical",,"ubirun"
"73075","axicon",,"ubire"
"73076","axid",,"ubis"
"73077","axie",,"gumito"
"73078","axifera",,"gomevon"
"73079","axiferas",,"gomevaan"
"73080","axiferous",,"gomevae"
"73081","axiform",,"gomefat"
"73082","axifugal",,"gemabio"
"73083","axigluon",,"gimivuon"
"73084","axiid",,"ubine"
"73085","axil",,"ibot"
"73086","axile",,"obeta"
"73087","axilemma",,"ubitopa"
"73088","axilemmas",,"ubitopen"
"73089","axilemmata",,"gamaviat"
"73090","axiler",,"gimiu"
"73091","axilest",,"gomovon"
"73092","axilia",,"ubitu"
"73093","axilla",,"gimiine"
"73094","axillae",,"gomovona"
"73095","axillant",,"gamavoi"
"73096","axillar",,"ibotoon"
"73097","axillaries",,"obeteren"
"73098","axillaris",,"ibotore"
"73099","axillars",,"ibotoran"
"73100","axillary",,"abuturun"
"73101","axillas",,"gimivaa"
"73102","axilliary",,"abutusin"
"73103","axillism",,"gamavuat"
"73104","axillobifemoral",,"gamavateuna"
"73105","axillofemoral",,"ubitihufa"
"73106","axils",,"ibotu"
"73107","axin",,"obez"
"73108","axine",,"ebazu"
"73109","axinellid",,"gimavaon"
"73110","axing",,"ibozo"
"73111","axiniform",,"ubizaman"
"73112","axinite",,"gemirua"
"73113","axinites",,"gemireot"
"73114","axinitinib",,"gamorain"
"73115","axino",,"ubize"
"73116","axinomancies",,"gamofiseot"
"73117","axinomancy",,"gimafei"
"73118","axinopalpis",,"gomufiseen"
"73119","axinotarsus",,"ubizebaban"
"73120","axintele",,"ibozazon"
"73121","axio",,"gomase"
"73122","axiobuccal",,"gemuroa"
"73123","axiobuccogingival",,"gemurovoan"
"73124","axiobuccolingual",,"gumoravaa"
"73125","axiodilaton",,"gamitupuin"
"73126","axioelectric",,"ibopezizin"
"73127","axiogenesis",,"ibopozefot"
"73128","axiogenetic",,"gimemuheat"
"73129","axiogenic",,"ubipizet"
"73130","axiographic",,"ebapaqoqin"
"73131","axiography",,"ibopoqin"
"73132","axioincisal",,"gumorivaon"
"73133","axiolabial",,"ebaparat"
"73134","axiolabiolingual",,"ubipirevat"
"73135","axiolateral",,"gamivodie"
"73136","axiolingual",,"obepesasat"
"73137","axiolinguocervical",,"obepesasan"
"73138","axiolinguoclusal",,"gomavehea"
"73139","axiolinguogingival",,"obepesasa"
"73140","axiolite",,"gumoviua"
"73141","axiolitic",,"gamivuun"
"73142","axiologi",,"ibopohe"
"73143","axiologic",,"ibopohu"
"73144","axiological",,"gimeviruu"
"73145","axiologically",,"ibopohuvi"
"73146","axiologies",,"obepehon"
"73147","axiologist",,"gimevie"
"73148","axiologists",,"gimeviruin"
"73149","axiologization",,"gamivareat"
"73150","axiologize",,"gumovuen"
"73151","axiologized",,"ibopohuvot"
"73152","axiologizes",,"gumovuraon"
"73153","axiologizing",,"ibopohuvan"
"73154","axiology",,"abupuhu"
"73155","axiom",,"gamiza"
"73156","axioma",,"gemuune"
"73157","axiomati",,"abupare"
"73158","axiomatic",,"abuparu"
"73159","axiomatical",,"gamizodeu"
"73160","axiomatically",,"abuparuvi"
"73161","axiomaticity",,"gomazudien"
"73162","axiomatics",,"abuparot"
"73163","axiomatisable",,"ubipurive"
"73164","axiomatisation",,"abuparuve"
"73165","axiomatisations",,"abuparuvin"
"73166","axiomatise",,"ubipuron"
"73167","axiomatised",,"gumozedao"
"73168","axiomatises",,"ubipurivan"
"73169","axiomatising",,"gumozedaun"
"73170","axiomatist",,"gamizoe"
"73171","axiomatizability",,"ibopirove"
"73172","axiomatizable",,"gemuzidoat"
"73173","axiomatization",,"gomazudiat"
"73174","axiomatizations",,"gomazudie"
"73175","axiomatize",,"gemuzien"
"73176","axiomatized",,"abuparuvot"
"73177","axiomatizes",,"gemuzidoon"
"73178","axiomatizing",,"abuparuvan"
"73179","axiomesial",,"ibopizu"
"73180","axiomesiocervical",,"ibopizeve"
"73181","axiomesiodistal",,"ubipuzoven"
"73182","axiomesiogingival",,"ibopizevet"
"73183","axiomesioincisal",,"gimezubuat"
"73184","axiomic",,"gamizet"
"73185","axiomization",,"ebapeseta"
"73186","axiomize",,"abupasun"
"73187","axiomized",,"gamizui"
"73188","axiomizes",,"abupasu"
"73189","axiomizing",,"gamizuot"
"73190","axiomless",,"obepoza"
"73191","axiomlike",,"ebapezat"
"73192","axioms",,"gamioa"
"73193","axion",,"ubipa"
"73194","axionic",,"ubipaot"
"73195","axionically",,"ubipasotat"
"73196","axionlike",,"gemupiet"
"73197","axions",,"ubipu"
"73198","axionym",,"ubipaota"
"73199","axioocclusal",,"gemufavaan"
"73200","axiophyte",,"ubiporen"
"73201","axiopisty",,"gamihuat"
"73202","axioplasm",,"gemuhien"
"73203","axiopod",,"gamihen"
"73204","axiopoenus",,"gemuheet"
"73205","axiopoenuss",,"gemuhepoi"
"73206","axiopulpal",,"gomahiot"
"73207","axios",,"gomaqs"
"73208","axiosymmetric",,"gumoqufuan"
"73209","axioversion",,"ubipizedat"
"73210","axipetal",,"ubifobot"
"73211","axipolar",,"ibofazan"
"73212","axir",,"abuj"
"73213","axiramificate",,"abujupiri"
"73214","axis",,"gamoni"
"73215","axiscylinder",,"gomusopia"
"73216","axised",,"ibocot"
"73217","axises",,"gumeona"
"73218","axiss",,"gamoqo"
"73219","axisymme",,"gomulaan"
"73220","axisymmetric",,"gomulafao"
"73221","axisymmetrical",,"ebacipifo"
"73222","axisymmetrically",,"gomulafae"
"73223","axisymmetries",,"gemilufuun"
"73224","axisymmetrise",,"gemilufuuna"
"73225","axisymmetrised",,"abucopofi"
"73226","axisymmetrises",,"gemilufuu"
"73227","axisymmetrising",,"abucopofot"
"73228","axisymmetry",,"gumelofoo"
"73229","axite",,"iboqe"
"73230","axites",,"iboqa"
"73231","axitinib",,"obeqifot"
"73232","axiverse",,"gomovaon"
"73233","axizilla",,"ubilazo"
"73234","axle",,"obut"
"73235","axlebox",,"obutoan"
"73236","axled",,"goseta"
"73237","axleguard",,"ibatodi"
"73238","axleless",,"gasuveena"
"73239","axleload",,"ibatohet"
"73240","axlepin",,"ebituo"
"73241","axler",,"gisoca"
"73242","axlerod",,"ubetue"
"73243","axles",,"obuti"
"73244","axlesmith",,"abotepin"
"73245","axless",,"obutia"
"73246","axletree",,"abotoqon"
"73247","axletrees",,"abotoqan"
"73248","axleweight",,"abotazot"
"73249","axley",,"ubete"
"73250","axlike",,"ebinot"
"73251","axmaker",,"obamaat"
"73252","axmaking",,"ebumusi"
"73253","axman",,"ebumo"
"73254","axmans",,"ebumin"
"73255","axmanship",,"ibemuwe"
"73256","axmaster",,"gitiqiot"
"73257","axmen",,"ubota"
"73258","axminster",,"ubonawen"
"73259","axminstered",,"gitapodei"
"73260","axminsters",,"ubonawon"
"73261","axmouth",,"gutobun"
"73262","axoaxonic",,"gazakai"
"73263","axode",,"abasi"
"73264","axodegenerative",,"abasinajon"
"73265","axodendrite",,"ebesufabi"
"73266","axodendritic",,"obosafebet"
"73267","axodine",,"gizerin"
"73268","axofugal",,"gizobaet"
"73269","axogamy",,"guzunat"
"73270","axogenesis",,"ibilefe"
"73271","axogenic",,"ubulofa"
"73272","axoglial",,"gezevao"
"73273","axograph",,"ebeleron"
"73274","axoid",,"ebeni"
"73275","axoidean",,"guzetaat"
"73276","axoids",,"ebenin"
"73277","axokinin",,"gezaraena"
"73278","axolemma",,"ebetupen"
"73279","axolemmal",,"gazavian"
"73280","axolemmas",,"ebetupon"
"73281","axolote",,"gezefe"
"73282","axolotl",,"abatoat"
"73283","axolotls",,"abatobe"
"73284","axolysis",,"obotuwin"
"73285","axomadol",,"gezonein"
"73286","axometer",,"gizuviot"
"73287","axometric",,"guzavuu"
"73288","axometry",,"gezoveu"
"73289","axomyelinic",,"gozilipia"
"73290","axon",,"ubuz"
"73291","axonal",,"guzeia"
"73292","axonally",,"ubuziza"
"73293","axonapraxia",,"gozuniwein"
"73294","axone",,"ibize"
"73295","axonemal",,"gezivuin"
"73296","axoneme",,"abazion"
"73297","axonemes",,"abazipan"
"73298","axones",,"ibiza"
"73299","axoneure",,"gozuvion"
"73300","axoneuron",,"obozadot"
"73301","axonia",,"abazon"
"73302","axonias",,"abazean"
"73303","axonic",,"ubuze"
"73304","axonin",,"gozuona"
"73305","axonless",,"gozuvian"
